Request,Tiempo Actualizar,Tiempo Llave
1656,5998,3080
1657,3930,4921
1658,5194,2063
1659,4479,3896
1660,5875,4693
1661,5043,2580
1662,6280,5246
1663,3501,4387
1664,7678,4927
1665,4961,2235
-,-,-,ERROR
1666,3141,5153
1667,7581,1965
1668,5448,3847
1669,4725,4546
1670,5235,3395
1671,7250,5640
1672,4606,5103
1673,3625,2795
1674,2874,5083
1675,7530,2159
1676,6610,4421
1677,7435,2382
1678,6107,3836
1679,7192,5155
1680,5467,5597
1681,3863,2459
1682,3030,2006
1683,3856,5303
1684,3292,5736
1685,6462,5359
1686,6794,5151
1687,5909,3674
1688,4663,5019
1689,6648,2367
1690,3938,5295
1691,5510,2436
1692,5529,4354
1693,7414,3363
1694,6968,4587
1695,6635,1927
1696,6147,2767
1697,2825,5570
1698,4058,2148
1699,3635,4500
1700,4399,2383
1701,3913,4936
1702,6470,3828
1703,3898,3740
1704,3740,3464
1705,7385,2969
1706,4030,3243
1707,6353,3527
1708,6903,6032
1709,4218,4346
1710,3510,5920
1711,4102,6013
1712,7892,3813
1713,7306,2545
1714,4358,5865
1715,3990,4118
1716,6449,5203
1717,6315,4574
1718,5800,3127
1719,3440,4987
1720,3886,2880
1721,5216,4013
1722,3209,2087
1723,4120,2944
1724,7694,4215
1725,5934,4928
1726,4380,2431
1727,3691,2890
1728,6917,2788
1729,7235,2126
1730,5196,5714
1731,5871,5104
1732,3983,2849
1733,7703,4653
1734,3762,2526
1735,6349,3871
1736,3735,3874
1737,7725,2258
1738,6824,4236
1739,6750,5793
1740,4973,4915
1741,6658,3465
1742,6822,2719
1743,5676,2204
1744,3606,4126
1745,5502,3294
1746,4210,5933
1747,4780,3453
1748,6670,5566
1749,4686,3187
1750,5199,5077
1751,5427,5790
1752,3447,2871
1753,7086,5623
1754,3621,2158
1755,7550,3218
1756,5263,2395
1757,3637,3838
1758,4733,2353
1759,7795,3477
1760,7660,3685
1761,7584,5102
1762,6617,2030
1763,3349,3465
1764,5234,2599
1765,5170,2670
1766,2986,5849
1767,4083,5008
1768,3387,4014
1769,3063,4631
1770,4180,5970
1771,3528,2052
1772,6596,4433
1773,2816,3346
1774,3400,2109
1775,7647,5121
1776,4323,5649
1777,6752,4995
1778,5531,2190
1779,3843,5923
1780,4468,2033
1781,7160,5056
1782,4165,4730
1783,3387,2904
1784,4766,2348
1785,5783,5001
1786,4281,3633
1787,3776,1901
1788,6205,3928
1789,6293,2310
1790,7244,5757
1791,5696,5057
1792,7712,5005
1793,2925,3744
1794,5595,3693
1795,3068,3872
1796,6000,2434
1797,4498,4314
1798,3736,3412
1799,6328,5611
1800,4030,3265
1801,6628,5482
1802,4132,4950
1803,6327,3486
1804,5494,3596
1805,5970,3186
1806,6895,5682
1807,4825,3846
1808,7354,2323
1809,7356,2139
1810,4147,2247
1811,5350,5597
1812,7105,3111
1813,7023,5518
1814,5726,4705
1815,6871,1957
1816,2917,5172
1817,2901,5236
1818,6411,2607
1819,4207,2733
1820,3766,4790
1821,4066,3318
1822,7541,6032
1823,6474,3262
1824,7724,5011
1825,3128,2814
1826,3749,4615
1827,5433,2345
1828,5969,2425
1829,4625,3773
1830,4803,5875
1831,3084,5039
1832,6041,4088
1833,4507,4049
1834,6875,2385
1835,3497,2127
1836,6274,5506
1837,7294,5447
1838,6331,4431
1839,3209,5713
1840,2993,5781
1841,6957,3656
1842,3212,2209
1843,3545,3148
1844,3164,3949
1845,3159,5436
1846,2808,4846
1847,6895,5481
1848,5344,5665
1849,6343,2197
1850,2987,3263
1851,5498,5923
1852,6296,2186
1853,6290,4411
1854,6986,4296
1855,3118,2256
1856,5003,3805
1857,7645,4101
1858,3403,5690
1859,4975,3412
1860,7124,5205
1861,3197,3525
1862,3014,3770
1863,5621,6011
1864,5880,2876
1865,3330,3385
1866,2926,5613
1867,5383,4024
1868,3436,5768
1869,3864,2659
1870,6531,4026
1871,6151,2238
1872,3049,5942
1873,4418,5595
1874,5614,1935
1875,6552,5705
1876,4008,5016
1877,6458,4065
1878,3477,4904
1879,3289,3531
1880,5943,2172
1881,6585,4804
1882,3907,5754
1883,7140,4072
1884,6252,5088
1885,6560,3994
1886,3723,1982
1887,4302,2318
1888,4141,4710
1889,3887,4578
1890,3779,5419
1891,5941,3709
1892,5751,5385
1893,3126,3129
1894,6760,6058
1895,6054,2403
1896,5418,2087
1897,7733,3605
1898,4120,2924
1899,4706,2695
1900,6840,2715
1901,5379,3628
1902,3230,4205
1903,3784,4097
1904,4958,2920
1905,3778,5165
1906,7001,3093
1907,6779,5776
1908,2994,3486
1909,7055,3005
1910,6496,4875
1911,6203,2389
1912,6537,5587
1913,5874,5990
1914,7438,2988
1915,6955,3828
1916,5371,5361
1917,7078,5882
1918,3683,4073
1919,7746,3535
1920,3237,3256
1921,6170,2456
1922,3668,2187
1923,2830,4040
1924,6828,5135
1925,4148,2365
1926,6058,5914
1927,5787,3070
1928,6438,5197
1929,4263,4379
1930,4464,2415
1931,7220,4704
1932,7428,2026
-,-,-,ERROR
1933,7574,5833
1934,6206,3585
1935,7818,4316
1936,5500,5427
1937,6019,3703
1938,7062,5150
1939,3602,6075
1940,4868,5128
1941,2805,6042
1942,6759,2381
1943,4649,4539
1944,6418,2460
1945,5917,3462
1946,3451,5261
1947,2810,2006
1948,7411,4436
1949,5378,5846
1950,5573,5592
1951,5284,4534
1952,5843,2129
1953,2805,3627
1954,4264,4309
1955,7798,4896
1956,7822,3940
1957,4088,5794
1958,5134,5169
1959,6166,5071
1960,6475,5166
1961,5221,4410
1962,7137,4846
1963,5938,5143
1964,4405,6062
1965,6719,5586
1966,7771,3523
1967,3788,4220
1968,3899,2346
1969,3339,3963
1970,3520,3919
1971,4735,4844
1972,4501,4422
1973,5455,1968
1974,6771,3528
1975,4055,5731
1976,3376,3073
1977,7566,4014
1978,6309,2544
1979,5627,3745
1980,6948,5439
1981,3294,4611
1982,5921,3648
1983,4959,2584
1984,4439,2379
1985,5123,4422
1986,3223,4934
1987,6104,4550
1988,5237,4774
1989,6195,5057
1990,2975,3322
1991,4031,2422
1992,5005,5173
1993,6355,5657
1994,3205,4841
1995,6976,5908
1996,5112,4938
1997,3196,4094
1998,4574,5504
1999,4191,3215
2000,6540,2027
2001,5518,3910
2002,4241,4960
2003,3655,4064
2004,2878,5260
2005,6043,5587
2006,6767,6062
2007,6380,5002
2008,3903,6002
2009,6590,4272
2010,7742,4900
2011,4119,2110
2012,5905,3554
2013,6136,2976
2014,3350,2029
2015,5984,4866
2016,5009,4922
2017,4707,2933
2018,4375,2578
2019,7671,4181
2020,5437,3460
2021,7787,4440
2022,4323,4672
2023,4770,5888
2024,6756,5685
2025,6497,3819
2026,7650,4199
2027,6465,2422
2028,6432,4145
2029,5359,2678
2030,4174,5586
2031,5496,3568
2032,7626,5477
2033,4651,3548
2034,6916,4824
2035,3622,4773
2036,4740,5686
2037,3198,2545
2038,3871,5715
2039,5092,2218
2040,7880,2806
2041,4953,3162
2042,7313,3589
2043,5343,4488
2044,7641,2099
2045,7344,4668
2046,6172,2525
2047,5788,5230
2048,3277,4888
2049,7696,2967
2050,4245,5019
2051,2953,2427
2052,5771,6028
2053,3375,3222
2054,7681,5525
2055,3674,5468
2056,3175,4975
2057,7227,5322
2058,6794,5454
2059,5911,4173
2060,2826,3318
2061,2938,2279
2062,4158,5815
2063,5401,4371
2064,6336,5757
2065,5271,2666
2066,6026,5986
2067,4171,5530
2068,3580,4876
2069,5576,2597
2070,3227,5751
2071,4353,4832
2072,3502,5906
2073,3541,2422
2074,2977,4815
2075,6216,5144
2076,2894,5532
2077,6605,2703
2078,6813,4210
2079,7387,5272
2080,6882,4339
2081,4611,4784
2082,6855,5282
2083,6252,3438
2084,7794,4438
2085,7867,5365
2086,4046,5761
2087,6304,2944
2088,4011,5482
2089,6229,2017
2090,7375,4594
2091,7722,2032
2092,5273,4743
2093,6365,4952
2094,4148,4300
2095,7237,1987
2096,7492,2733
2097,5364,2173
2098,6698,5828
2099,5309,3098
2100,5467,3977
2101,5634,5502
2102,4739,4617
2103,4689,3220
2104,5357,2950
2105,5634,2016
2106,2896,4406
2107,4350,5598
2108,6452,3682
2109,6641,4215
2110,3585,3207
2111,5827,4404
2112,6341,3470
2113,2861,5757
2114,6324,2677
2115,4403,2913
2116,4180,2968
2117,7554,5981
2118,4819,3918
2119,5438,5131
2120,4243,2064
2121,3528,4067
2122,4539,4958
2123,3703,3364
2124,6740,3722
2125,7754,3912
2126,7690,3995
2127,7747,4174
2128,7806,4616
2129,5354,5568
2130,6979,4215
2131,6465,4082
2132,6782,2487
2133,4280,2006
2134,4752,4127
2135,3819,3864
2136,5681,2621
2137,7576,3207
2138,5158,5983
2139,4303,4007
2140,4688,2715
2141,6821,2800
2142,5587,3456
2143,3936,3204
2144,3984,4302
2145,6041,1978
2146,3847,2763
2147,5817,5933
2148,6656,2922
2149,7714,5404
2150,6170,4697
2151,4905,2321
2152,3507,3683
2153,7889,3180
2154,6116,5560
2155,6085,6011
2156,5768,3735
2157,6155,2646
2158,4548,2126
2159,3395,4804
2160,3066,5637
2161,3080,3572
2162,6014,2520
2163,3313,3972
2164,6524,4068
2165,4905,4310
2166,6093,2337
2167,5682,4962
2168,7580,5201
2169,7132,5849
2170,5048,5088
2171,3907,4499
2172,2896,4663
2173,6520,5961
2174,5944,4938
2175,6444,5563
2176,5338,4321
2177,5696,2620
2178,6722,4608
2179,6154,5261
2180,6379,4177
2181,4744,6082
2182,3450,4675
2183,3345,3794
2184,4992,2023
2185,3273,2327
2186,5967,5458
2187,3496,2536
2188,4622,4523
2189,7880,5382
2190,6011,4729
2191,3356,3793
2192,4865,4423
2193,3667,3528
2194,4317,3992
2195,5608,2367
2196,6971,5194
2197,6610,2925
2198,6526,4808
2199,7528,5944
2200,5008,5531
2201,5979,5701
2202,6141,3492
2203,6464,2606
2204,6983,3204
2205,4348,3944
2206,4635,3323
2207,5375,5108
2208,7238,4943
2209,5193,6063
2210,3089,4704
2211,4969,3793
2212,6761,2779
2213,5338,1894
2214,4977,2070
2215,5024,4316
2216,4839,2909
2217,7838,5917
2218,6199,3753
-,-,-,ERROR
2219,5414,5601
2220,7259,4819
2221,4368,2108
2222,5273,4133
2223,3444,3449
2224,2916,4823
2225,2930,4894
2226,5590,5453
2227,3272,3115
2228,2919,5639
2229,3925,5376
2230,4629,5485
2231,5701,2818
2232,4803,5907
2233,5947,5315
2234,4421,5132
2235,3327,4261
2236,7866,4706
2237,6289,5945
2238,4841,4616
2239,6228,3453
2240,3936,5566
2241,3060,5352
2242,6749,5355
2243,3740,2542
2244,3512,4147
2245,4455,5718
2246,4474,4874
2247,5975,4084
2248,5127,4736
2249,7480,3501
2250,4172,5924
2251,6902,4893
2252,5035,5829
2253,4154,1926
2254,7095,3587
2255,6108,3392
2256,6631,5133
2257,6066,5684
2258,7047,4220
2259,6256,6046
2260,6749,2511
2261,4527,3603
2262,4183,2001
2263,3803,3601
2264,5777,5042
2265,3196,3299
2266,4221,2701
2267,7701,4991
2268,7566,3091
2269,3236,2582
2270,7424,2361
2271,7085,4818
2272,4983,5952
2273,6372,4553
2274,7317,3846
2275,5702,5512
2276,3169,5850
2277,6458,4571
2278,5911,5313
2279,5944,5727
2280,6548,4821
2281,3140,3035
2282,6516,3757
2283,3736,4760
2284,7014,2182
2285,3778,5164
2286,6176,4342
2287,6275,3652
2288,6686,4744
2289,3216,4974
2290,4700,3209
2291,2884,2406
2292,5736,5628
2293,7699,3486
2294,3721,3108
2295,6443,2219
2296,7393,5929
2297,5066,5338
2298,5942,4277
2299,5647,4672
2300,5712,5802
2301,4083,1929
2302,4462,1908
2303,6222,3016
2304,5040,2614
2305,6081,3218
2306,5154,4996
2307,7032,1968
2308,6503,2820
2309,7662,4454
2310,7488,5650
2311,6042,4870
2312,2886,3114
2313,6980,4116
2314,7680,4830
2315,7243,4970
2316,6049,2970
2317,3329,2732
2318,4824,3240
2319,4352,5632
2320,5226,3417
2321,7618,4592
2322,4018,2423
2323,3888,3467
2324,3429,4098
2325,2995,4464
2326,4608,3287
2327,5821,3236
2328,4837,3468
2329,4284,3652
2330,6342,2759
2331,6268,3360
2332,4527,3311
2333,5111,4813
2334,7631,5591
2335,3890,2048
2336,4278,5342
2337,5657,5603
2338,5515,4997
2339,4108,5209
2340,2918,5870
2341,5832,2996
2342,4492,1982
2343,6351,2691
2344,6139,2433
2345,7515,5423
2346,6151,5003
2347,4840,5420
2348,7059,3037
2349,5557,3491
2350,4927,2431
2351,7562,2556
2352,4734,3635
2353,6322,4919
2354,4405,5577
2355,5777,3418
2356,3259,4810
2357,2959,2056
2358,7140,4829
2359,4204,2788
2360,3660,5312
2361,3218,4923
2362,5550,4422
2363,5446,2672
2364,6674,5187
2365,5614,1978
2366,5028,4173
2367,3974,5493
2368,6989,2465
2369,6745,4958
2370,5361,5748
2371,4183,3327
2372,2897,2332
2373,6302,5389
2374,4264,3335
2375,6448,5653
2376,5134,3495
2377,5550,3329
2378,7394,3851
2379,3558,5689
2380,6241,2951
2381,6127,5009
2382,3478,4367
2383,6512,2969
2384,7751,1910
2385,2888,4512
2386,4779,4552
2387,5129,3886
2388,4250,3369
2389,7090,5104
2390,4332,3701
2391,3657,5709
2392,5993,2715
2393,7375,3494
2394,5580,4766
2395,3321,2025
2396,4108,2073
2397,4468,4743
2398,6016,4455
2399,3289,1933
2400,4735,2389
2401,4213,5880
2402,6043,3923
2403,4064,4988
2404,2914,5828
2405,4981,4134
2406,3609,5027
2407,3491,2150
2408,5502,2738
2409,6824,5910
2410,3435,2039
2411,4205,5371
2412,6781,5357
2413,3095,3880
2414,5080,4721
2415,6062,4302
2416,4765,5210
2417,3342,4223
2418,4184,2052
2419,2945,5154
2420,6628,3230
2421,6499,5956
2422,5736,4304
2423,3811,3798
2424,2909,2419
2425,6961,5642
2426,4569,3415
2427,3920,2233
2428,3470,3105
2429,6661,5517
2430,6189,3339
2431,5795,5670
2432,3352,6087
2433,3350,3605
2434,5061,3683
2435,3507,4261
2436,2851,2766
2437,7813,4663
2438,3837,3207
2439,6483,3269
2440,3106,5767
2441,5499,2035
2442,4487,2728
2443,3306,4737
2444,6961,5786
2445,5107,4085
2446,6260,5114
2447,2917,4764
2448,3775,6019
2449,7893,1986
2450,4987,5437
2451,4271,3486
2452,3445,5634
2453,7444,4448
2454,6650,4895
2455,5415,5348
2456,5363,5128
2457,2869,4619
2458,3829,4378
2459,5701,3419
2460,6015,2602
2461,4783,2721
2462,6477,2081
2463,5537,3831
2464,5692,5754
2465,3703,4888
2466,5622,4839
2467,6166,5592
2468,4392,2553
2469,4647,5695
2470,3213,4868
2471,5512,3584
2472,5763,2534
2473,2820,2362
2474,6466,4729
2475,4252,4504
2476,7158,2630
2477,4517,2327
2478,5475,4058
2479,6312,5715
2480,3534,5445
2481,6611,2706
2482,7269,1952
2483,3116,5236
2484,6929,2026
2485,3652,3049
2486,6356,2414
2487,5908,4904
2488,6921,2957
2489,7702,2560
2490,6621,4294
-,-,-,ERROR
2491,3500,5447
2492,5662,2733
2493,5940,3963
2494,3368,2341
2495,3069,2405
2496,3628,4406
2497,4248,3057
2498,7752,4795
2499,3089,2160
2500,6688,3349
2501,4384,5886
2502,6769,5424
2503,5600,5865
2504,3551,5488
2505,4360,6002
2506,6233,2420
2507,6518,2626
2508,3974,2734
2509,6885,5757
2510,6844,3823
2511,4307,4729
2512,4690,3092
2513,7140,3641
2514,7415,2642
2515,3925,2407
2516,7812,4226
2517,4775,3566
2518,6215,2839
2519,7811,5845
2520,3804,3062
2521,5832,3575
2522,6430,2593
2523,2838,4281
2524,6911,3629
2525,6645,5355
2526,7574,3884
2527,7570,1954
2528,7103,4706
2529,5829,4224
2530,5728,2603
2531,5686,4995
2532,6041,2320
2533,4115,3174
2534,4185,3153
2535,4998,6016
2536,3321,4394
2537,3563,3338
2538,4576,5425
2539,6573,5577
2540,5745,4671
2541,5946,3980
2542,6485,5978
2543,6800,3721
2544,5912,4218
2545,3905,1936
2546,7178,3138
2547,6788,4923
2548,4748,6071
2549,5366,5544
2550,7464,5497
2551,5443,4885
2552,6312,2751
2553,4217,2321
2554,6394,3124
2555,5098,3307
2556,3895,4697
2557,6642,4788
2558,7192,4898
2559,4400,4253
2560,7354,5728
2561,3157,5409
2562,4238,4387
2563,5701,2815
2564,7225,2646
2565,3771,3973
2566,5459,2930
2567,7270,5633
2568,4232,3250
2569,7493,6066
2570,5125,3031
2571,6614,2281
2572,6481,4820
2573,3915,2208
2574,3494,4796
2575,3098,3049
2576,5061,3441
2577,5681,4340
2578,6338,2713
2579,3797,3467
2580,7196,5462
2581,3318,4233
2582,4247,3009
2583,7246,2987
2584,7418,3808
2585,6541,2909
2586,5486,5077
2587,6562,2710
2588,4507,4435
2589,7642,4177
2590,4749,3057
2591,3185,5989
2592,5558,2974
2593,2955,3570
2594,6272,5988
2595,3921,4991
2596,6231,2853
2597,6054,5594
2598,4639,3674
2599,4384,2486
2600,7185,5546
2601,4995,4481
2602,4160,3523
2603,5940,4835
2604,3677,3390
2605,5032,2767
2606,4665,5790
2607,3487,3138
2608,6125,4671
2609,7768,3179
2610,5139,3761
2611,7517,2638
2612,7705,5953
2613,6751,4523
2614,4417,1909
2615,7633,5373
2616,5863,4587
2617,3542,5848
2618,4641,3796
2619,4475,5648
2620,4541,2570
2621,7128,3033
2622,5735,2286
2623,7502,3570
2624,4662,3194
2625,4461,5654
2626,7308,5614
2627,3592,2130
2628,5677,4832
2629,4889,3103
2630,6521,2266
2631,4607,5064
2632,7112,5965
2633,7740,2431
2634,3371,4828
2635,4370,2158
2636,3350,2444
2637,7256,3886
2638,7129,3407
2639,4550,4785
2640,3027,4018
2641,4751,4054
2642,2869,3125
2643,2890,3020
2644,4966,5980
2645,5106,5411
2646,3095,5633
2647,5568,2613
2648,5976,1977
2649,5934,4519
2650,6955,5983
2651,4312,3838
2652,4182,3127
2653,3636,5344
2654,6513,3811
2655,5314,2790
2656,5984,4400
2657,7625,3826
2658,7398,5690
2659,6309,3769
2660,3166,3357
2661,6290,4013
2662,4748,2011
2663,3499,3007
2664,4573,5669
2665,3772,2665
2666,7413,3487
2667,3589,2013
2668,6879,3466
2669,5053,4097
2670,6670,4638
2671,6825,3202
2672,5445,3848
2673,4570,2461
2674,5612,5027
2675,4436,5679
2676,7807,2193
2677,5041,4893
2678,3257,4420
2679,7818,4664
2680,7725,3452
2681,5860,4174
2682,3227,6008
2683,5133,4703
2684,3685,2358
2685,6833,4247
2686,4536,5449
2687,7739,5366
2688,3449,4407
2689,6129,6026
2690,5937,3553
2691,7465,3430
2692,4740,2315
2693,4690,4852
2694,3264,5586
2695,4196,3790
2696,7472,2532
2697,2949,4551
2698,7138,4808
2699,4081,2700
2700,7847,2584
2701,5103,2572
2702,3675,5065
2703,5981,4363
2704,4379,2579
2705,3004,5074
2706,7203,2442
2707,5433,2731
2708,5064,3570
2709,5752,4111
2710,6830,3444
2711,3419,3172
2712,5214,2397
2713,4783,3277
2714,5272,3984
2715,4805,3330
2716,4248,5052
2717,3399,3086
2718,7063,3818
2719,5139,2653
2720,7451,5532
2721,5106,3431
2722,5220,4716
2723,6921,4973
2724,5185,4238
2725,6480,3081
2726,5628,4999
2727,7389,3488
2728,3718,2338
2729,3314,2630
2730,5146,4152
2731,6119,3514
2732,5972,5231
2733,3111,5647
2734,2974,2441
2735,6679,5883
2736,3611,5609
2737,3746,2484
2738,4394,5813
2739,2952,4356
2740,6396,2736
2741,5051,1939
2742,5860,5831
2743,7383,5655
2744,3635,3507
2745,6285,5824
2746,4000,3884
2747,5407,3885
2748,4418,4284
2749,6834,2912
2750,5758,3714
2751,6628,5044
2752,3348,1905
2753,3781,3653
2754,5050,3485
2755,4023,5514
2756,5455,4146
2757,4876,3464
2758,5629,2091
2759,3313,3847
2760,6268,4298
2761,7593,5498
2762,6641,3086
2763,4050,2422
2764,7833,5615
-,-,-,ERROR
