Request,Tiempo Actualizar,Tiempo Llave
1662,3929,3026
1663,4022,1356
1664,2876,2967
1665,2509,2495
1666,3787,3100
1667,3523,3105
1668,4008,2998
1669,4875,1734
1670,2201,1781
1671,3012,2379
1672,3352,1327
1673,3526,1869
1674,2130,2956
1675,4461,3056
1676,2151,2810
1677,5262,2911
1678,5061,2391
1679,4774,2313
1680,4037,1219
1681,2433,1761
1682,4159,1430
1683,4783,2020
1684,3541,2408
1685,2308,2483
1686,4707,2816
1687,5219,2246
1688,4693,984
1689,2265,1877
1690,3342,3051
1691,2778,1259
1692,3267,2865
1693,3363,1347
1694,4547,2539
1695,2718,1469
1696,4383,3004
1697,3725,2624
1698,3126,1224
1699,2723,1899
1700,3172,1821
1701,4240,1941
1702,2481,2320
1703,3770,1662
1704,2602,1395
1705,2975,2077
1706,4445,2097
1707,4586,2168
1708,2506,3021
1709,2810,2856
1710,2990,2451
1711,3936,1500
1712,4202,1620
1713,2474,1872
1714,5021,2557
1715,3487,2221
1716,3463,1446
1717,3928,2885
1718,4496,1130
1719,3020,1003
1720,3979,1630
1721,2670,2265
1722,2454,2486
1723,3714,2354
1724,4591,1167
1725,5101,1991
1726,4685,2714
1727,4582,1507
1728,2242,1957
1729,3265,1027
1730,3951,1795
1731,3514,2243
1732,4842,2503
1733,3315,1718
1734,5006,1612
1735,4157,1617
1736,4791,1558
1737,4734,2839
1738,2370,2575
1739,3245,1383
1740,3561,1413
1741,3161,1747
1742,4650,1799
1743,3265,2746
1744,4322,2873
1745,2678,1364
1746,4288,3058
1747,2960,1617
1748,3557,1817
1749,3036,1285
1750,3403,2845
1751,2261,2507
1752,3594,3135
1753,4822,2159
1754,4058,2053
1755,2207,1167
1756,4456,2714
1757,4931,2739
1758,2761,2953
1759,4311,1943
1760,4501,1256
1761,3968,2559
1762,3683,2045
1763,4640,1463
1764,3064,1158
1765,2088,1462
1766,2469,1145
1767,3719,1237
1768,4018,2452
1769,3412,2416
1770,4872,2886
1771,2620,1581
1772,3545,1775
1773,4950,2978
1774,4906,2319
1775,3513,2552
1776,2203,1962
1777,3868,2949
1778,3569,2772
1779,4947,1460
1780,2667,2899
1781,4261,1063
1782,3328,1739
1783,3653,1344
1784,3024,1347
1785,4836,1362
1786,4993,2283
1787,5231,1813
1788,3736,2053
1789,3216,1212
1790,2651,1448
1791,2851,1545
1792,4202,2309
1793,3968,1094
1794,4975,1761
1795,4243,1138
1796,4152,1584
1797,2321,1748
1798,2975,2558
1799,2829,1797
1800,2330,1019
1801,4316,2206
1802,2165,2255
1803,4925,2966
1804,5194,1687
1805,2766,2556
1806,2133,1186
1807,4379,1431
1808,5249,2714
1809,3986,2210
1810,4995,2409
1811,3993,2640
1812,3303,1204
1813,2760,2587
1814,5080,1781
1815,2551,1183
1816,3242,1798
1817,2230,2715
1818,2704,1427
1819,4145,1366
1820,3590,3033
1821,3323,2869
1822,3067,1672
1823,3612,1835
1824,2257,1296
1825,2442,1253
1826,5207,2668
1827,3363,1357
1828,3621,2527
1829,4293,2519
1830,2571,2112
1831,2785,1651
1832,2229,1261
1833,4775,2086
1834,2280,1427
1835,4999,1891
1836,2795,2803
1837,2125,2704
1838,3468,1186
1839,3495,3014
1840,3810,1821
1841,2846,2783
1842,3476,2288
1843,3222,1451
1844,2279,2599
1845,2283,2070
1846,2301,2663
1847,3376,1987
1848,4770,2545
1849,5037,2566
1850,4517,2209
1851,4993,2001
1852,3964,1314
1853,2897,1782
1854,2529,1861
1855,4008,2562
1856,2632,1029
1857,3340,2277
1858,2428,1573
1859,5294,1981
1860,4353,3109
1861,2721,1330
1862,4909,2446
1863,3061,1786
1864,3227,2068
1865,3310,2597
1866,4962,2914
1867,5153,3119
1868,3260,2699
1869,2807,2280
1870,3156,1464
1871,3634,1152
1872,3844,2767
1873,4923,2361
1874,4711,3111
1875,4616,1824
1876,2518,1471
1877,4289,2889
1878,3374,3023
1879,4048,1696
1880,4081,1878
1881,4496,3001
1882,2793,2862
1883,2401,2772
1884,3916,3052
1885,2719,1553
1886,4636,3063
1887,3073,2919
1888,2383,2964
1889,2687,2098
1890,2671,2207
1891,5242,1232
1892,4245,2800
1893,2967,1759
1894,4265,1995
1895,2332,1502
1896,2319,1322
1897,3120,2241
1898,5037,1231
1899,5025,2830
1900,3522,2330
1901,4513,1759
1902,3231,1883
1903,2200,2434
1904,4577,2577
1905,4487,1939
1906,3745,1398
1907,2138,2741
1908,3464,2953
1909,4168,2782
1910,3823,2555
1911,2182,1383
1912,3082,2524
1913,3730,3158
1914,3531,1909
1915,4335,2840
1916,4511,1224
1917,5140,3023
1918,4530,2450
1919,3987,3081
1920,3384,994
1921,5076,3068
1922,3918,1393
1923,3261,2438
1924,3983,1433
1925,2728,3087
1926,4508,2994
1927,2357,2611
1928,2626,2180
1929,3621,2257
1930,2303,2899
1931,2321,1225
1932,4773,2854
1933,4065,1503
1934,2119,1721
1935,4258,1602
1936,2186,1527
1937,3114,1295
1938,4135,1986
1939,5256,2818
1940,4822,2019
1941,2358,1890
1942,3437,1954
1943,4962,2577
1944,2439,1822
1945,3302,2611
1946,2504,1640
1947,3082,2881
1948,5165,1076
1949,3185,1781
1950,3316,1562
1951,4233,1679
1952,2305,2661
1953,2239,2814
1954,2140,1528
1955,2092,1428
1956,4912,3006
1957,3800,3118
;;
1958,3045,1045
1959,3328,2377
1960,5009,1994
1961,3135,1027
1962,4676,2646
1963,4448,1267
1964,2408,2967
1965,3247,2842
1966,4129,1004
1967,2249,2329
1968,5011,2892
1969,2436,2660
1970,4691,2464
1971,4726,2023
1972,4086,1317
1973,2301,3061
1974,4549,2558
1975,4499,1957
1976,4703,1040
1977,3399,1035
1978,3826,1061
1979,4365,1731
1980,2988,1237
1981,2250,2962
1982,2704,2043
1983,3551,1103
1984,4397,2536
1985,3914,2237
1986,4895,1697
1987,4148,2252
1988,3414,1606
1989,4549,2083
1990,4525,2164
1991,2353,1996
1992,3458,2488
1993,4471,2424
1994,2192,2704
1995,4451,1890
1996,3551,1386
1997,2485,1576
1998,3966,2866
1999,2259,2373
2000,2138,2356
2001,3619,2527
2002,4499,2085
2003,4643,1752
2004,4018,2819
2005,4880,1596
2006,3463,3012
2007,2505,3089
2008,3720,1019
2009,3115,1673
2010,2717,1868
2011,3282,3081
2012,4363,1632
2013,3115,1366
2014,3226,2944
2015,2096,1234
2016,4153,2068
2017,4398,2723
2018,3559,1303
2019,3316,1463
2020,4462,1974
2021,4556,1330
2022,3972,2201
2023,3668,1884
2024,3496,2480
2025,5212,2342
2026,4239,1159
2027,4517,2857
2028,5282,1948
2029,3301,1788
2030,4585,1063
2031,2538,2831
2032,2947,2925
2033,3527,2069
2034,2442,2781
2035,3070,1929
2036,2614,2426
2037,4961,1323
2038,3230,2850
2039,2346,1828
2040,5000,2329
2041,3719,2792
2042,3398,1880
2043,2094,1743
2044,2957,1488
2045,4998,2645
2046,3456,2697
2047,2764,2945
2048,4312,1653
2049,3403,2494
2050,4670,2720
2051,3972,2834
2052,2169,2764
2053,3363,2352
2054,4460,1509
2055,2557,2535
2056,4492,1939
2057,3209,1458
2058,2354,2198
2059,2673,2734
2060,4385,2925
2061,3983,2717
2062,2412,1307
2063,5193,2481
2064,4335,2729
2065,3383,2704
2066,4733,2645
2067,2731,2950
2068,4352,1082
2069,3337,2425
2070,2986,1167
2071,5172,1627
2072,5130,1152
2073,4029,1826
2074,3475,2499
2075,3027,1932
2076,4468,2910
2077,3145,1393
2078,4256,1930
2079,2211,2004
2080,3821,1082
2081,4416,2200
2082,4046,1823
2083,4710,1423
2084,3378,1667
2085,2722,1500
2086,2649,2910
2087,3358,2757
2088,5027,1075
2089,3507,2890
2090,4551,2788
2091,3321,2183
2092,3070,1584
2093,3914,1079
2094,2447,1266
2095,2679,3038
2096,4781,1158
2097,3663,2215
2098,2667,1783
2099,3600,2512
2100,4761,2737
2101,4943,1259
2102,2601,1192
2103,3790,2452
2104,3409,1787
2105,4555,1403
2106,4254,1599
2107,4193,2551
2108,3708,1055
2109,4601,3149
2110,2329,1165
2111,2755,1231
2112,2538,2873
2113,3774,2192
2114,2806,2384
2115,2925,986
2116,3362,1780
2117,4785,2891
2118,4955,2449
2119,5270,1051
2120,2288,1785
2121,2309,2747
2122,4881,2434
2123,4629,2263
2124,4308,1230
2125,4307,2746
2126,2490,2189
2127,4147,2687
2128,4778,1675
2129,2363,1273
2130,3579,2505
2131,3904,2394
2132,4111,2404
2133,3778,1293
2134,4047,1315
2135,2151,2244
2136,3372,1508
2137,2851,2042
2138,2674,1867
2139,5179,3090
2140,4154,1694
2141,2879,2427
2142,4047,2780
2143,3954,1566
2144,3890,1436
2145,5184,2008
2146,3971,1397
2147,3113,2950
2148,4328,3075
2149,3313,2547
2150,2734,2843
2151,3191,1537
2152,2993,2093
2153,2319,2446
2154,4669,2478
2155,4377,1572
2156,3500,1413
2157,3938,2102
2158,3624,2354
2159,3629,1052
2160,2126,1631
2161,4571,2645
2162,4315,2856
2163,3720,2287
2164,4815,3067
2165,4839,2069
2166,4145,3124
2167,3955,1601
2168,5198,1668
2169,4908,3075
2170,4442,1277
2171,3188,1984
2172,3998,1017
2173,3438,1555
2174,2431,1234
2175,3341,2655
2176,4919,3063
2177,4435,2207
2178,2965,3083
2179,4807,3057
2180,2992,2190
2181,3147,2448
2182,3902,1840
2183,2346,1490
2184,3475,2891
2185,4231,1190
2186,5122,1987
2187,2096,1292
2188,2917,1666
2189,3222,2443
2190,3690,2035
2191,4749,2396
2192,4997,2305
2193,2179,3016
2194,2878,1680
2195,4879,1953
2196,4867,2278
2197,3206,1183
2198,4081,2348
2199,2862,1076
2200,4179,2567
2201,3626,2099
2202,4190,2233
2203,2576,1962
2204,2490,2889
2205,3702,1067
2206,3106,2479
2207,4680,3061
2208,4300,1124
2209,4420,1466
2210,4063,2400
2211,5155,2464
2212,5253,1849
2213,3105,2569
2214,4071,2748
2215,2485,1148
2216,4252,3120
2217,2232,1232
2218,5117,2551
2219,3015,1439
2220,2884,3054
2221,4100,1537
2222,3175,2295
2223,4122,1367
2224,2553,1745
2225,4855,1244
2226,2458,3130
2227,5263,1795
2228,2337,2934
2229,3722,3115
2230,4752,1574
2231,3392,1382
2232,4544,2340
2233,3023,2300
2234,4629,2137
2235,4372,2051
2236,4899,1472
2237,2964,993
2238,3192,1812
2239,2126,2933
2240,4484,2961
2241,2976,1194
2242,3690,2393
2243,4976,1297
2244,3396,1486
2245,2460,1745
2246,3952,1114
2247,2707,1453
2248,4769,2490
2249,4770,1526
2250,2467,2390
2251,4657,1105
2252,4256,1042
2253,4466,1699
2254,3579,1922
2255,4191,2400
2256,3352,1786
2257,3612,2701
2258,3810,1231
2259,2344,2489
2260,5218,2747
2261,4991,1570
2262,3607,2271
2263,2907,2000
2264,4955,1115
2265,3657,2511
2266,4311,2349
2267,4232,2351
2268,3058,2498
2269,5067,1567
2270,2857,2892
2271,2929,2066
2272,3710,1398
2273,3238,1732
2274,4388,2066
2275,3969,2469
2276,4514,2708
2277,4531,2155
2278,3820,3104
;;
2279,4103,2717
2280,2248,1316
2281,4744,1411
2282,3378,2358
2283,3137,2894
2284,4064,1338
2285,4268,1876
2286,4340,1792
2287,2898,2035
2288,3057,1938
2289,4911,1700
2290,4501,2799
2291,4464,1672
2292,2502,2254
2293,4749,1259
2294,5181,1491
2295,4064,2515
2296,3372,1698
2297,4603,2380
2298,3510,1081
2299,3374,2110
2300,2859,1493
2301,5218,2654
2302,2839,3155
2303,5251,3027
2304,4720,982
2305,2671,2370
2306,2544,1876
2307,2200,2446
2308,3867,993
2309,3981,1194
2310,3674,1790
2311,4436,1492
2312,2444,2868
2313,2726,1845
2314,2554,1278
2315,5173,2332
2316,2208,1090
2317,3217,2826
2318,5206,2340
2319,3850,3157
2320,2587,2842
2321,2844,2088
2322,2864,1062
2323,2702,2368
2324,2529,2883
2325,4679,1598
2326,4144,1742
2327,3101,1449
2328,2455,2836
2329,3724,2880
2330,3923,1428
2331,4451,2096
2332,3966,2610
2333,3037,2958
2334,3403,3009
2335,4156,2816
2336,3249,1016
2337,4753,1800
2338,3695,1747
2339,2372,1830
2340,2142,1222
2341,4122,2514
2342,3634,1085
2343,4741,1850
2344,5079,3023
2345,3895,1193
2346,3028,1074
2347,4333,3136
2348,4424,2344
2349,3207,1081
2350,3377,1684
2351,3780,1804
2352,2233,2433
2353,3115,2759
2354,2918,2290
2355,2234,1347
2356,3330,2596
2357,3661,1041
2358,3301,1957
2359,4009,1538
2360,2548,2950
2361,3914,2439
2362,4767,2736
2363,4461,1584
2364,2160,1250
2365,4749,1214
2366,4166,3060
2367,2148,1205
2368,5207,1384
2369,4375,3083
2370,2843,1147
2371,4127,2623
2372,4004,2333
2373,4909,1369
2374,4197,1991
2375,5238,1434
2376,2094,2998
2377,2318,1674
2378,3232,1586
2379,5084,2725
2380,2930,2205
2381,3891,3063
2382,4466,2830
2383,3766,2162
2384,2260,2303
2385,2900,2711
2386,4891,3018
2387,2782,2059
2388,4323,2040
2389,2994,3128
2390,2280,3027
2391,2601,1620
2392,2094,1343
2393,5004,1082
2394,3594,1721
2395,4030,1121
2396,3814,1828
2397,2828,1166
2398,5028,1410
2399,4973,2085
2400,3330,2711
2401,3086,1963
2402,2749,2461
2403,5054,1766
2404,3150,2535
2405,2130,2316
2406,4117,1201
2407,3693,1017
2408,3417,1813
2409,2735,1295
2410,2455,2770
2411,3885,2599
2412,3334,2452
2413,4489,1532
2414,3636,2630
2415,3810,1471
2416,4085,3092
2417,5068,2152
2418,2449,2626
2419,4580,1973
2420,3162,1514
2421,2670,2225
2422,4688,2150
2423,2534,2450
2424,2329,1407
2425,3079,2716
2426,5047,2156
2427,5143,2919
2428,2899,1111
2429,2198,1674
2430,4597,2007
2431,4300,2491
2432,2310,2295
2433,4215,1743
2434,3999,1173
2435,3073,2604
2436,3860,1501
2437,3607,1112
2438,4716,3114
2439,3273,3150
2440,3027,3147
2441,3640,1808
2442,3595,2689
2443,2864,1685
2444,3393,2828
2445,3611,1142
2446,4203,1748
2447,5168,2196
2448,2541,1368
2449,2477,2267
2450,2739,2598
2451,3871,1362
2452,4149,1810
2453,2537,1117
2454,4818,2373
2455,4932,2152
2456,2132,2332
2457,2388,1281
2458,2840,2042
2459,2298,1263
2460,3726,2548
2461,2224,1668
2462,4273,2277
2463,2573,2421
2464,2293,2143
2465,4994,2297
2466,3185,2776
2467,2232,3139
2468,3595,1004
2469,2642,2196
2470,2696,1626
2471,3421,1594
2472,2939,3058
2473,2192,2165
2474,3035,1424
2475,4512,2327
2476,4884,1467
2477,3216,2745
2478,3417,3161
2479,2303,2129
2480,2895,2333
2481,2464,2618
2482,2813,2523
2483,2157,1514
2484,2333,2646
2485,4306,2459
2486,2118,2741
2487,2769,2638
2488,4373,1133
2489,3885,1083
2490,4788,1826
2491,2760,2908
2492,3336,1149
2493,2530,2934
2494,4924,2059
2495,2251,2305
2496,3093,2063
2497,2800,1073
2498,4209,3122
2499,3024,1530
2500,3243,2048
2501,2780,1949
2502,2516,2760
2503,4195,2118
2504,5149,1225
2505,4427,2190
2506,4851,2349
2507,3159,1265
2508,2153,1629
2509,3367,1176
2510,4081,1372
2511,2606,1221
2512,4904,2466
2513,4259,2246
2514,3523,3082
2515,3944,1352
2516,4904,2432
2517,5294,1966
2518,3324,1655
2519,4753,2049
2520,4466,2002
2521,4655,1351
2522,4003,2140
2523,3999,1348
2524,3114,1359
2525,2790,1650
2526,3984,1449
2527,3002,3035
2528,2089,1115
2529,4689,1289
2530,2377,2683
2531,3502,2217
2532,2651,2313
2533,3087,2109
2534,2975,3162
2535,5125,2006
2536,5096,1265
2537,5251,2989
2538,5038,3118
2539,3934,1483
2540,2985,2307
2541,3916,2748
2542,5219,1518
2543,3413,2209
2544,4593,1195
2545,3361,1462
2546,3009,2825
2547,3126,3158
2548,4219,2376
2549,3853,1063
2550,3739,1125
2551,4851,1778
2552,3137,1455
2553,4686,1710
2554,3414,2883
2555,5152,2051
2556,3807,2500
2557,4440,2620
2558,2135,2323
2559,3516,1595
2560,4127,2276
2561,3385,1503
2562,4876,996
2563,4093,2057
2564,3877,3042
2565,2134,2285
2566,3537,2806
2567,5239,2840
2568,2845,3000
2569,2093,2879
2570,4056,2563
2571,3193,1184
2572,3276,2499
2573,3255,2012
2574,2690,2546
2575,2211,1826
2576,4663,1571
2577,4146,1929
2578,3288,1793
2579,3078,2083
2580,4393,1336
2581,5200,2932
2582,3339,2815
2583,5070,2611
2584,2192,1862
2585,3129,2910
2586,5032,3071
2587,2564,1253
2588,4819,1090
2589,2408,2185
2590,3780,2518
2591,4695,1366
2592,2585,2512
2593,3006,1926
2594,4402,2792
2595,3711,2946
2596,4286,2475
2597,2865,1681
2598,2831,1603
2599,2813,1576
2600,4507,1377
2601,2954,2641
2602,4894,2883
2603,3412,3105
2604,2481,2810
2605,4248,2138
2606,4245,1430
2607,4024,2355
2608,2583,2522
2609,4057,2865
2610,5230,2217
2611,5034,1077
2612,4726,3111
2613,3951,3013
2614,5235,2409
;;
2615,4207,3113
2616,3262,2102
2617,4052,1995
2618,3955,2393
2619,3830,1455
2620,4106,1733
2621,3790,1576
2622,2643,3013
2623,3209,1780
2624,4948,1096
2625,2584,1935
2626,2917,2265
2627,3343,2851
2628,4168,2122
2629,2909,2434
2630,4495,1207
2631,4189,2145
2632,2519,2298
2633,2323,2512
2634,4671,1155
2635,4154,2662
2636,2503,1660
2637,2414,2806
2638,4039,1655
2639,2337,1972
2640,3997,1025
2641,4267,1260
2642,3803,1085
2643,3095,2375
2644,4844,1754
2645,3897,1112
2646,4118,2551
2647,4704,1821
2648,4648,2265
2649,4797,1851
2650,2441,1109
2651,3590,1620
2652,4768,1671
2653,4303,2596
2654,2190,1407
2655,3247,2176
2656,3837,1067
2657,5219,2639
2658,2313,2546
2659,2148,2363
2660,4354,2496
2661,4483,2331
2662,3580,2757
2663,2316,1130
2664,3886,1510
2665,5286,2951
2666,4485,988
2667,3831,2754
2668,3922,1655
2669,2552,2288
2670,4785,1179
2671,2621,1568
2672,3873,2426
2673,4449,1357
2674,2744,2309
2675,4528,1147
2676,3845,1892
2677,4212,1694
2678,5028,1789
2679,4506,2392
2680,2742,2679
2681,4128,1397
2682,4197,2162
2683,3633,2275
2684,2813,2490
2685,3956,2083
2686,3298,1686
2687,5072,1886
2688,3032,1384
2689,2088,1894
2690,4382,2929
2691,4865,2621
2692,3487,1609
2693,5146,1715
2694,4976,1484
2695,5083,2980
2696,3600,1456
2697,2648,1123
2698,3722,3090
2699,5276,2634
2700,2636,1071
2701,3315,2414
2702,4824,1365
2703,2522,2089
2704,4713,1097
2705,2225,2940
2706,2983,2850
2707,2789,2356
2708,3633,2681
2709,3059,1233
2710,2837,1386
2711,3291,2495
2712,3729,2189
2713,2863,2834
2714,2559,2007
2715,5129,1111
2716,4348,1433
2717,3007,2253
2718,3791,2299
2719,2699,2575
2720,4325,1898
2721,3318,1613
2722,2951,2075
2723,3191,1931
2724,4734,2002
2725,4692,1650
2726,4367,2701
2727,4772,2425
2728,5090,2638
2729,5242,1753
2730,4591,2740
2731,3255,1929
2732,3353,2537
2733,2532,1731
2734,3561,3041
2735,3668,2857
2736,3635,2866
2737,3019,3147
2738,5157,2095
2739,3558,2598
2740,4063,2586
2741,3650,2417
2742,5145,2223
2743,4868,2192
2744,5063,1307
2745,4259,1787
2746,2209,3029
2747,3782,1979
2748,4621,2173
2749,3271,1295
2750,2922,2786
2751,3231,2027
2752,3907,2641
2753,2798,1870
2754,3047,2732
2755,2095,2007
2756,3951,2050
2757,4617,2808
2758,2956,2169
2759,3134,1627
2760,3092,1915
2761,3851,1581
2762,4713,2339
2763,2375,2495
2764,2196,1341
2765,4207,3025
2766,5108,1254
2767,3941,1902
2768,4674,3151
2769,2991,2688
2770,3474,2719
2771,4958,2161
2772,3900,2518
2773,3791,1460
2774,2612,997
2775,4923,1934
2776,5199,1487
2777,5109,1517
2778,2180,1600
2779,2797,2685
2780,3476,1494
2781,5022,1148
2782,4609,1106
2783,3752,2431
2784,4153,2215
2785,3389,3145
2786,4531,2147
2787,5178,1290
2788,2661,1153
2789,3650,2509
2790,5101,2216
2791,2945,2370
2792,3393,1062
2793,3757,2150
2794,3952,1893
2795,4327,3029
2796,4759,1974
2797,5093,2442
2798,3961,1491
2799,3943,1792
2800,3734,2387
2801,2938,2563
2802,4942,2112
2803,3208,2166
2804,4842,2755
2805,4801,1371
2806,3051,1810
2807,4456,1665
2808,2312,2383
2809,3810,3045
2810,2665,1087
2811,2164,1412
2812,3530,2789
2813,2965,2895
2814,2795,2634
2815,3757,1518
2816,2150,2990
2817,4665,2920
2818,5188,2633
2819,4555,2556
2820,5063,3052
2821,2384,2895
2822,3081,1485
2823,2861,2961
2824,2514,1982
2825,3056,3089
2826,4501,1285
2827,4373,2348
2828,2874,1669
2829,3702,1891
2830,3039,2202
2831,2114,2547
2832,5180,1441
2833,2283,2015
2834,2735,1696
2835,3982,1761
2836,2870,1502
2837,5107,2175
2838,2522,2249
2839,5102,1285
2840,4831,2785
2841,2657,2322
2842,4384,1072
2843,2885,2702
2844,3543,1956
2845,5067,1367
2846,4671,1011
2847,3143,1814
2848,3629,2901
2849,5124,1481
2850,3348,2249
2851,2169,3121
2852,3108,1415
2853,5260,1337
2854,3180,2192
2855,2583,1312
2856,2668,3073
2857,3835,2313
2858,2564,3066
2859,3879,2645
2860,2448,1592
2861,2585,1029
2862,5236,1094
2863,4108,1418
2864,4476,3160
2865,2168,1549
2866,2431,2163
2867,4148,1632
2868,4799,1557
2869,5011,2183
2870,4261,1377
2871,3935,2386
2872,2658,2039
2873,4518,2617
2874,4429,2173
2875,2642,2886
2876,4678,2861
2877,4542,1215
2878,4283,2294
2879,5103,2794
2880,3595,1979
2881,3184,2200
2882,2942,2047
2883,2423,2305
2884,4741,1341
2885,4953,2130
2886,3709,1891
2887,2309,1578
2888,4260,2614
2889,5123,1397
2890,3371,1521
2891,4565,3061
2892,2688,1930
2893,2325,2569
2894,2573,1968
2895,3752,1737
2896,2825,1350
2897,2299,1131
2898,5081,2504
2899,4829,1537
2900,2875,1589
2901,4063,2520
2902,3151,2236
2903,5228,1473
2904,4563,2116
2905,4997,1562
2906,4139,2761
2907,4538,1912
2908,2856,2662
2909,2157,1461
2910,3825,2746
2911,3478,3103
2912,3012,1525
2913,3068,2178
2914,4176,3064
2915,3066,1652
2916,4537,2988
2917,4527,2860
2918,4340,1000
2919,2255,2822
2920,2459,1514
2921,3998,1844
2922,2336,1911
2923,4587,2440
2924,5106,1693
2925,2684,2572
2926,4204,2618
2927,2348,1563
2928,4151,2709
2929,3144,1997
2930,2466,1667
2931,4766,2847
2932,2961,3002
;;
2933,3194,1176
2934,3455,2931
2935,4642,2718
2936,2180,2863
2937,4212,999
2938,2481,1507
2939,5112,2499
2940,2559,1662
2941,5071,2332
2942,5038,2371
2943,4102,1963
2944,4570,1585
2945,2236,2611
2946,3234,1213
2947,5071,1261
2948,3145,1695
2949,3651,2894
2950,4197,1245
2951,4489,3138
2952,4650,1623
2953,3671,1226
2954,4974,2075
2955,5048,1807
2956,4387,2519
2957,4719,1916
2958,3272,1677
2959,4812,2076
2960,2646,1331
2961,3818,1795
2962,4841,2203
2963,2824,2462
2964,5293,1253
2965,3679,1457
2966,5245,2696
2967,2246,1182
2968,4628,1648
2969,3808,1815
2970,4161,1215
2971,4253,2561
2972,4327,2783
2973,5077,1207
2974,3228,2250
2975,4356,1503
2976,2130,2466
2977,4912,1323
2978,2714,2642
2979,4193,1957
2980,3859,2850
2981,2208,2107
2982,4480,2728
2983,4243,1833
2984,2194,2560
2985,4904,2708
2986,3164,2790
2987,2770,2325
2988,3174,1185
2989,2249,1926
2990,4028,1812
2991,2674,2702
2992,2928,1197
2993,4232,2218
2994,4432,1757
2995,3246,1853
2996,4890,1450
2997,2905,1047
2998,3353,2988
2999,2587,2110
3000,3336,2454
3001,4471,2510
3002,3760,1024
3003,2263,1063
3004,3282,2968
3005,3758,1417
3006,4305,2408
3007,2257,2278
3008,3950,2466
3009,3639,2550
3010,2858,1448
3011,4703,2418
3012,2259,1791
3013,3190,1080
3014,3670,1199
3015,3429,1587
3016,3219,2225
3017,4717,1622
3018,4758,1021
3019,5046,1632
3020,3607,1563
3021,4001,2815
3022,2179,1009
3023,4505,2916
3024,3564,2318
3025,5088,1539
3026,3994,2905
3027,2348,2775
3028,3925,2026
3029,2767,2322
3030,4258,2442
3031,3534,3045
3032,4454,1510
3033,4308,2712
3034,4775,1647
3035,4913,2972
3036,4473,2227
3037,5158,1346
3038,3649,1081
3039,4835,2223
3040,4119,1920
3041,2816,2591
3042,4925,2089
3043,2148,2365
3044,5195,1203
3045,2514,2244
3046,4182,1410
3047,2837,2713
3048,2205,2209
3049,3433,1712
3050,2793,2934
3051,4515,3123
3052,4098,1619
3053,3738,1190
3054,3311,1585
3055,3436,3096
3056,4083,1761
3057,3020,2020
3058,5124,1655
3059,3381,2584
3060,3597,2018
3061,5064,993
3062,3385,2504
3063,2943,1654
3064,4961,1616
3065,2394,1628
3066,2723,1392
3067,3669,2417
3068,2668,1590
3069,3298,2580
3070,4987,1427
3071,4100,1143
3072,4878,1794
3073,4769,2074
3074,5088,3155
3075,2853,2484
3076,4318,3158
3077,4228,1605
3078,2340,1131
3079,2950,1209
3080,4155,2692
3081,3077,1706
3082,4293,3036
3083,3384,1740
3084,3112,2391
3085,2805,2933
3086,3696,2412
3087,2874,1699
3088,4789,2816
3089,3351,2374
3090,3396,3078
3091,2164,1631
3092,2399,1381
3093,3555,2174
3094,5244,2190
3095,2517,2571
3096,2918,1297
3097,4012,1104
3098,5222,1940
3099,5113,1477
3100,4612,2358
3101,3727,1870
3102,4735,3094
3103,3514,1405
3104,2718,3068
3105,4291,2352
3106,3638,1589
3107,4653,1481
3108,3272,1118
3109,5079,1305
3110,3171,2620
3111,3355,2699
3112,5252,1140
3113,2273,2709
3114,4962,2366
3115,2231,1679
3116,3174,2782
3117,4789,1332
3118,4293,1493
3119,2846,1398
3120,3603,1124
3121,3340,2453
3122,3703,2616
3123,5115,1366
3124,3843,1013
3125,3974,2774
3126,2198,2413
3127,3690,2345
3128,3767,1683
3129,3063,3096
3130,3041,2865
3131,3806,1945
3132,2968,2539
3133,2805,1476
3134,5012,3026
3135,3008,1956
3136,4705,1909
3137,3440,2984
3138,5057,3081
3139,2737,2446
3140,4850,2812
3141,2269,1197
3142,4814,1974
3143,3311,1700
3144,3718,1355
3145,4866,2579
3146,4844,2256
3147,3012,1773
3148,4774,1697
3149,3475,1195
3150,4747,1616
3151,4469,2781
3152,2777,1804
3153,4043,1355
3154,3743,2488
3155,2934,1132
3156,3516,1736
3157,5256,2053
3158,4242,2843
3159,4396,3124
3160,2180,2677
3161,4530,2890
3162,2564,1100
3163,2854,1049
3164,2615,1377
3165,5212,2652
3166,2786,2580
3167,2950,1676
3168,4616,3056
3169,2396,1504
3170,3101,2614
3171,4903,1855
3172,3432,1937
3173,2650,2556
3174,5099,1887
3175,2670,2093
3176,3982,1217
3177,2138,2400
3178,4663,2871
3179,3725,1859
3180,2675,2344
3181,2731,2803
3182,3796,2542
3183,5146,1677
3184,2952,2753
3185,4349,2586
3186,3158,2655
3187,3800,1974
3188,3908,1451
3189,3210,1363
3190,4713,1636
3191,3132,2368
3192,3328,2114
3193,4366,1256
3194,4927,2451
3195,4147,2729
3196,4558,1027
3197,3478,1801
3198,4711,3027
3199,2476,1958
3200,3825,1510
3201,2252,3029
3202,4761,2200
3203,4906,2530
3204,5092,2777
3205,5262,1840
3206,4888,2764
3207,4912,2239
3208,2124,1055
3209,2838,2016
3210,3340,2865
3211,3603,1890
3212,3388,1917
3213,3425,1726
