Request,Tiempo Actualizar,Tiempo Llave
1663,4459,1915
1664,4530,1013
1665,2934,2135
1666,2092,2703
1667,2458,1107
1668,4625,2043
1669,2542,1469
1670,3520,1938
1671,3591,1435
1672,3012,2382
1673,4101,3115
1674,3547,1381
1675,3880,2196
1676,5191,2635
1677,2451,1635
1678,4369,1820
1679,4439,1383
1680,3315,1957
1681,5124,2013
1682,4979,1073
1683,4760,2249
1684,3036,2709
1685,2119,2000
1686,2782,2537
1687,3947,2177
1688,4606,2925
1689,2344,2164
1690,5025,3060
1691,2640,1443
1692,2902,1574
1693,2467,2368
1694,4598,3106
1695,2935,1569
1696,3894,2477
1697,4716,1111
1698,3412,2102
1699,5140,1418
1700,2770,1495
1701,4875,2447
1702,3809,3120
1703,4915,2558
1704,4044,2094
1705,5267,1593
1706,2204,3010
1707,4478,1735
1708,2316,2751
1709,4714,1132
1710,3958,1987
1711,2907,1114
1712,3321,2164
1713,3343,2892
1714,4737,1385
1715,4494,1969
1716,4017,1980
1717,2297,1536
1718,4804,2266
1719,3041,1599
1720,2626,3030
1721,2571,3090
1722,2565,2175
1723,4483,2535
1724,4236,2183
1725,5074,2778
1726,3254,2956
1727,4050,1872
1728,4739,2676
1729,3166,1226
1730,2358,2454
1731,2752,3015
1732,3178,1338
1733,2879,3062
1734,3395,2414
1735,3276,2413
1736,4694,1316
1737,2850,1158
1738,2372,2661
1739,5237,1867
1740,2950,1998
1741,4177,2591
1742,2882,1687
1743,4305,1572
1744,4193,2630
1745,5205,1837
1746,5111,1294
1747,4791,3101
1748,3683,1084
1749,3678,1659
1750,4553,1739
1751,5059,2304
1752,5188,1345
1753,3420,1310
1754,2505,1090
1755,3182,2130
1756,2498,2069
1757,4669,2063
1758,4346,2353
1759,4418,2299
1760,2591,1288
1761,3175,1989
1762,5086,3007
1763,3090,3128
1764,4544,3163
1765,3599,1846
1766,3450,1536
1767,4315,1240
1768,3981,2193
1769,3957,1032
1770,3055,2052
1771,2819,1051
1772,3998,1053
1773,5213,2627
1774,3639,1456
1775,2973,2446
1776,2164,1548
1777,2721,1325
1778,5262,1956
1779,2176,2289
1780,4937,1215
1781,4761,1423
1782,5287,2836
1783,4866,1513
1784,3629,1317
1785,4571,1275
1786,3769,1465
1787,3613,1534
1788,4635,2259
1789,5112,1047
1790,3628,1312
1791,3317,1917
1792,4296,3124
1793,4733,1257
1794,5122,2805
1795,2981,2592
1796,3488,2663
1797,4601,3001
1798,4813,1647
1799,2203,1645
1800,4082,1912
1801,4470,1307
1802,3860,2479
1803,2203,2967
1804,4048,2309
1805,2720,1626
1806,3287,2099
1807,2482,2512
1808,3240,1896
1809,4654,2696
1810,4624,2851
1811,2178,2429
1812,4937,2184
1813,4067,2340
1814,2886,2441
1815,2879,2040
1816,4285,1932
1817,4532,1254
1818,2583,1513
1819,3230,1494
1820,3727,3018
1821,3194,1251
1822,4130,2951
1823,2223,1424
1824,3295,2614
1825,3748,1914
1826,3021,2684
1827,4832,1713
1828,3510,2354
1829,4578,1518
1830,2201,1256
1831,2096,1075
1832,3518,1046
1833,5176,2136
1834,2866,1930
1835,2742,1628
1836,2889,1073
1837,3800,2486
1838,2204,1442
1839,2392,2871
1840,2195,2221
1841,3193,1037
1842,4867,2859
1843,3168,1458
1844,3622,2848
1845,5138,1417
1846,3610,2531
1847,2922,3116
1848,4576,2090
1849,4269,1293
1850,4025,1597
1851,4797,1784
1852,4430,1918
1853,2435,2194
1854,4472,2955
1855,3607,1311
1856,3447,1420
1857,3787,1984
1858,3571,2945
1859,4595,1357
1860,4595,1032
1861,5214,1981
1862,5108,2052
1863,3166,1199
1864,4689,1895
1865,2347,2907
1866,3896,1563
1867,4255,2880
1868,2562,1513
1869,2586,1586
1870,5099,1379
1871,2603,1290
1872,4844,2390
1873,4114,1807
1874,3518,1359
1875,4514,1248
1876,3058,1241
1877,4472,2835
1878,2980,1664
1879,4629,2518
1880,3796,1102
1881,4095,1262
1882,3179,1824
1883,3488,1141
1884,5148,2035
1885,2247,2213
1886,2805,2473
1887,2382,2724
1888,2154,2995
1889,3735,1103
1890,4391,1739
1891,2572,2972
1892,4869,2949
1893,3982,2247
1894,2826,2537
1895,2708,2087
1896,3882,3098
1897,4418,2553
1898,2746,1238
1899,3371,3053
1900,2463,1786
1901,3018,2574
1902,5245,2504
1903,4435,1339
1904,5198,2529
1905,4049,984
1906,2601,1387
1907,3462,2737
1908,4116,2372
1909,2937,2653
1910,3415,2116
1911,4899,1923
1912,4495,2682
1913,4665,2592
1914,2359,1666
1915,3468,1860
1916,3743,1683
1917,3750,1861
1918,3896,3093
1919,3427,2479
1920,3001,2115
1921,2225,1378
1922,3964,2381
1923,2537,1644
1924,2983,2592
1925,5168,2114
,,
1926,2543,1474
1927,4215,1898
1928,4906,1493
1929,2815,1876
1930,4097,2986
1931,4098,2141
1932,4791,1399
1933,2162,2145
1934,3233,1538
1935,3294,3158
1936,2433,2319
1937,4419,2697
1938,3749,2233
1939,5024,1457
1940,2558,1438
1941,3057,2507
1942,2886,2792
1943,4689,1534
1944,4239,2117
1945,2414,2980
1946,3855,1885
1947,4962,1730
1948,4276,1573
1949,4189,1592
1950,2267,1830
1951,5218,3155
1952,5083,1064
1953,2370,3105
1954,3155,2009
1955,2572,2806
1956,5024,2800
1957,4374,2298
1958,5099,1463
1959,3974,2579
1960,3378,2486
1961,5148,1706
1962,4948,3027
1963,3962,1851
1964,3812,1721
1965,2852,2294
1966,2747,3098
1967,3822,1157
1968,5200,2020
1969,3385,1495
1970,3876,2103
1971,3414,2511
1972,2964,1788
1973,2488,2513
1974,3176,1707
1975,4914,2037
1976,3373,2136
1977,4881,2659
1978,3771,1400
1979,4891,2416
1980,4232,1049
1981,4304,2353
1982,2656,1094
1983,5189,1110
1984,4187,2379
1985,2954,2995
1986,5286,1464
1987,3579,1739
1988,4122,1343
1989,3058,1812
1990,3287,2604
1991,3219,1616
1992,2091,1192
1993,3183,1517
1994,3099,2426
1995,4645,2870
1996,4671,995
1997,4945,1738
1998,2710,1359
1999,2538,2396
2000,3789,2619
2001,2403,2538
2002,4182,3056
2003,2308,2836
2004,2637,3059
2005,3582,2048
2006,2785,2255
2007,5157,2123
2008,4207,1676
2009,4785,1697
2010,3007,2245
2011,4829,2224
2012,4322,984
2013,2229,1974
2014,2985,1777
2015,3185,2099
2016,5243,2182
2017,4352,1742
2018,2579,1045
2019,4684,2511
2020,2256,2357
2021,4669,1482
2022,4522,2637
2023,3828,1811
2024,2151,985
2025,2347,1360
2026,3992,2202
2027,4822,2163
2028,2137,1076
2029,3883,1059
2030,4370,2266
2031,5037,3150
2032,2683,2254
2033,3780,3005
2034,4654,2050
2035,4331,2605
2036,3165,2827
2037,2990,1165
2038,2113,2394
2039,4296,2290
2040,3011,2878
2041,2274,1291
2042,3973,2591
2043,3151,2078
2044,3481,2824
2045,2727,2131
2046,2602,2571
2047,4476,2883
2048,4558,2070
2049,5200,1246
2050,2236,1650
2051,5014,2483
2052,4409,1819
2053,4821,1645
2054,4825,1990
2055,4906,1628
2056,4408,2948
2057,3594,2579
2058,5040,1278
2059,2727,1261
2060,4729,1497
2061,2581,2211
2062,2682,2446
2063,3181,1163
2064,2947,1271
2065,3428,2118
2066,4719,1902
2067,3417,1448
2068,2094,1260
2069,2089,1141
2070,3020,1375
2071,4385,2992
2072,4919,1044
2073,4335,1419
2074,3204,2242
2075,2416,1191
2076,3540,1349
2077,5066,2447
2078,2630,2876
2079,4945,2771
2080,3215,2699
2081,2151,1137
2082,4850,2786
2083,3493,2679
2084,3678,2293
2085,2677,2675
2086,5021,2201
2087,3178,2323
2088,4508,2540
2089,3854,2353
2090,4273,2469
2091,4523,1901
2092,2106,1436
2093,4448,1593
2094,4121,1901
2095,2554,1384
2096,4755,1415
2097,3512,1262
2098,3209,2882
2099,2520,1443
2100,4103,2969
2101,2625,2199
2102,4462,1293
2103,4726,2248
2104,5217,3143
2105,4443,2453
2106,4253,2226
2107,2776,2478
2108,2918,996
2109,2386,2552
2110,2854,2328
2111,5152,1713
2112,5146,1329
2113,3969,1101
2114,5020,1050
2115,3300,1904
2116,4171,2505
2117,3419,3028
2118,4385,1110
2119,5052,1989
2120,3525,3150
2121,2858,2507
2122,3631,1691
2123,5177,2747
2124,4865,2276
2125,2524,1920
2126,4872,2439
2127,3144,1328
2128,2872,1654
2129,2771,1145
2130,2995,1080
2131,3789,2734
2132,3916,2916
2133,3213,2722
2134,2318,2850
2135,2911,1081
2136,3699,2204
2137,3743,3129
2138,4300,1145
2139,4498,1257
2140,3206,3111
2141,2769,3044
2142,2757,2187
2143,3201,2851
2144,3619,2115
2145,2205,1645
2146,2378,1788
2147,4664,2624
2148,2978,2723
2149,3353,2100
2150,2845,2355
2151,3881,2745
2152,3768,1498
2153,2872,3008
2154,2771,2161
2155,2982,1897
2156,3179,3135
2157,3374,1366
2158,3369,2547
2159,4339,2175
2160,4809,2278
2161,3063,2425
2162,2716,2797
2163,2979,2989
2164,3368,2426
2165,4679,1728
2166,5239,2051
2167,2260,2002
2168,2901,1351
2169,4532,2726
2170,2477,1254
2171,3821,1095
2172,3439,2507
2173,4105,1566
2174,3670,2667
2175,2820,2969
2176,3062,2831
2177,2961,3012
2178,3027,2653
2179,3347,2226
2180,2166,1244
2181,3431,1024
2182,2266,3080
2183,3545,2377
2184,3707,2351
2185,4256,2656
2186,4305,1222
2187,5023,1806
2188,2221,2492
2189,2774,1913
2190,3130,1532
2191,2798,1300
2192,4182,2903
2193,3335,2869
2194,3313,1731
2195,5197,1147
2196,3729,3002
2197,2740,1795
2198,4525,2167
2199,2449,1785
2200,2616,3087
2201,4928,1104
2202,3108,1016
2203,3088,2095
2204,4477,2508
2205,4306,3121
2206,4709,1787
2207,2472,1731
2208,5090,2597
2209,2283,2097
2210,2703,1800
2211,4893,2514
2212,3906,2059
2213,3778,2208
2214,3459,2553
2215,3959,2110
2216,3871,2615
2217,4199,3046
2218,4612,2087
2219,4190,1010
2220,2884,1044
2221,2857,2773
2222,3564,2693
2223,2837,2695
2224,4306,3132
2225,3683,2341
2226,2319,1414
2227,2135,2349
2228,3807,1951
2229,2768,1665
2230,2121,1463
2231,4452,2268
2232,2598,2794
2233,4609,1688
2234,4099,1679
2235,2886,1475
2236,3420,2180
2237,3302,2620
2238,2440,1726
2239,2654,2390
2240,4700,3038
2241,2409,1344
2242,2525,1285
2243,4334,2782
2244,3663,1899
2245,2702,1117
2246,2846,1524
2247,4995,1217
2248,4576,1978
2249,4116,1468
,,
2250,3221,1406
2251,5131,2220
2252,5248,1237
2253,3944,2657
2254,5077,1305
2255,5213,2566
2256,2413,1832
2257,3338,1506
2258,3924,1805
2259,3677,2582
2260,3487,1412
2261,2500,3027
2262,2976,3152
2263,2412,2384
2264,3411,2871
2265,2121,3049
2266,2133,1451
2267,2430,2391
2268,4575,1706
2269,4040,1321
2270,3619,2541
2271,4696,2428
2272,5036,3040
2273,2494,1611
2274,4720,1450
2275,4765,1367
2276,3510,989
2277,3454,1940
2278,4387,2080
2279,3483,1631
2280,3450,3139
2281,3606,2738
2282,3256,2272
2283,4409,2263
2284,4871,2940
2285,4621,2268
2286,3051,2791
2287,4281,1467
2288,3795,2320
2289,3127,2295
2290,2241,2087
2291,3798,2271
2292,2159,1097
2293,2731,2549
2294,2940,1918
2295,4223,2505
2296,4536,2869
2297,5173,2092
2298,2519,2906
2299,3819,1577
2300,2623,1296
2301,3693,2596
2302,2466,2328
2303,2454,2212
2304,2958,1247
2305,2364,1494
2306,2589,2061
2307,2451,2083
2308,2533,2189
2309,4077,3104
2310,4651,1789
2311,2852,1248
2312,3240,1485
2313,4890,3023
2314,4526,2250
2315,4293,1110
2316,2514,2351
2317,3248,1364
2318,2643,1920
2319,4119,1054
2320,2558,2452
2321,3007,3018
2322,2223,1322
2323,2632,1527
2324,3690,2033
2325,3665,2890
2326,3259,3153
2327,4325,2607
2328,3911,1893
2329,3141,1581
2330,4352,1564
2331,2652,2144
2332,3566,1415
2333,4424,1337
2334,3298,1252
2335,2885,1870
2336,4983,3161
2337,3493,1037
2338,4226,1000
2339,5245,2143
2340,3997,1402
2341,2963,987
2342,3203,1650
2343,2892,1615
2344,3281,1801
2345,4336,3061
2346,4487,2300
2347,3865,2841
2348,2681,2252
2349,3477,1353
2350,2597,3027
2351,2424,3154
2352,3319,1469
2353,5164,2345
2354,4083,2922
2355,2693,2782
2356,3474,2734
2357,3546,2201
2358,3816,1831
2359,3190,1101
2360,2631,1225
2361,3730,1999
2362,3768,1617
2363,4408,2354
2364,2543,2766
2365,2782,1943
2366,2773,1371
2367,3773,1353
2368,4222,1444
2369,3354,2201
2370,3343,2348
2371,2166,2601
2372,4842,1551
2373,4032,1316
2374,4120,1158
2375,4455,3074
2376,3199,3113
2377,4651,2757
2378,4367,2082
2379,5021,2212
2380,3728,2883
2381,5032,2906
2382,3252,2190
2383,3205,2185
2384,2678,2097
2385,4478,1281
2386,3482,2362
2387,4057,2537
2388,4297,1267
2389,2586,1350
2390,3221,1264
2391,3472,2091
2392,4604,3096
2393,3957,2561
2394,3736,2506
2395,2972,1656
2396,3541,1423
2397,3231,2152
2398,3926,1542
2399,3565,1944
2400,3334,1457
2401,3332,2279
2402,3869,1173
2403,3845,1631
2404,4146,2394
2405,2570,1673
2406,3733,2197
2407,3138,3014
2408,4264,1244
2409,3199,2879
2410,4717,1658
2411,4498,2691
2412,3118,3156
2413,3982,2737
2414,4864,2737
2415,2946,2865
2416,4320,3036
2417,4893,1977
2418,4648,3000
2419,4285,1600
2420,4179,3032
2421,2585,1076
2422,2683,1727
2423,4138,1069
2424,4763,1687
2425,4203,2090
2426,2464,1810
2427,3996,2724
2428,4283,2844
2429,2838,1851
2430,2211,3079
2431,5192,2559
2432,2531,2908
2433,2613,2365
2434,3384,2610
2435,2694,2647
2436,4279,3120
2437,2185,1131
2438,3865,2464
2439,4994,1218
2440,3193,2115
2441,3355,2351
2442,2164,2268
2443,4249,1034
2444,3913,2717
2445,3911,3090
2446,4156,1078
2447,2436,1063
2448,3615,1173
2449,5261,2875
2450,2138,3062
2451,4653,1992
2452,4222,2717
2453,2369,1687
2454,4261,2771
2455,3888,1545
2456,4474,1259
2457,2742,2090
2458,4437,2217
2459,2983,1195
2460,2955,2343
2461,4984,2004
2462,4353,1567
2463,4071,1309
2464,2240,1937
2465,4594,2781
2466,2293,1096
2467,3965,2223
2468,3113,2857
2469,3238,1560
2470,4511,1540
2471,2458,1508
2472,3104,1845
2473,3857,2410
2474,4302,3092
2475,5001,2407
2476,2570,2068
2477,3041,2547
2478,2534,2899
2479,4802,2151
2480,3471,3081
2481,2891,2887
2482,4372,2191
2483,3794,1315
2484,5210,1668
2485,3204,1401
2486,4126,2151
2487,2389,1715
2488,2790,2863
2489,2538,1557
2490,3040,1567
2491,2990,2495
2492,3998,2008
2493,3533,2476
2494,4398,1141
2495,3697,2210
2496,2897,2705
2497,3602,2106
2498,4107,1343
2499,4735,2258
2500,2864,2938
2501,2424,1548
2502,5228,2793
2503,4021,2052
2504,2282,3019
2505,2346,1950
2506,2433,1077
2507,3655,2736
2508,4895,1440
2509,5054,1467
2510,5011,1612
2511,3448,2837
2512,3058,1095
2513,3298,3151
2514,4942,1890
2515,3594,2485
2516,3862,2991
2517,2188,1864
2518,4903,1776
2519,2371,1987
2520,2868,2331
2521,3222,2848
2522,2254,1463
2523,2238,2539
2524,4300,1102
2525,5159,1384
2526,2857,2178
2527,2226,2146
2528,3085,2805
2529,2770,1504
2530,3657,3076
2531,4230,1936
2532,3227,1482
2533,4522,1918
2534,3353,2788
2535,4784,1812
2536,3499,1219
2537,3341,1422
2538,4754,2884
2539,2544,2516
2540,5249,1150
2541,3034,2736
2542,3839,2406
2543,3704,2692
2544,4448,2926
2545,4312,1279
2546,2494,2280
2547,4594,1960
2548,4480,1542
2549,5060,1407
2550,3097,2904
2551,5159,1283
2552,2999,1738
2553,2527,1670
2554,5226,3104
2555,2617,3016
2556,2425,2170
2557,4518,1889
2558,5163,1882
2559,4971,1341
2560,3417,1685
2561,5258,1626
2562,3751,1812
2563,3716,1705
2564,2244,2072
2565,3627,2177
2566,2435,1826
2567,2792,1233
2568,4571,1902
2569,3616,1040
2570,4018,2735
2571,3953,2522
,,
2572,4281,2004
2573,4058,1231
2574,2951,1183
2575,2560,2200
2576,2736,1060
2577,2324,2597
2578,3561,1277
2579,2994,2288
2580,5023,2973
2581,2361,1512
2582,3963,1618
2583,2981,2297
2584,3080,1122
2585,4783,2227
2586,2821,2447
2587,3322,1262
2588,4016,3026
2589,3982,2808
2590,3813,2586
2591,2177,2440
2592,4229,1871
2593,3279,2986
2594,4629,2675
2595,3823,2815
2596,2980,2364
2597,4879,2856
2598,4407,2040
2599,4897,1632
2600,2096,1958
2601,4465,2301
2602,2491,2271
2603,2197,1371
2604,2351,2567
2605,2851,2653
2606,4747,2933
2607,3670,2857
2608,2785,3026
2609,4331,2904
2610,4629,1723
2611,4176,2326
2612,2357,2346
2613,2129,1819
2614,2816,1495
2615,2149,2603
2616,2876,1883
2617,2888,2019
2618,4540,1562
2619,3572,1048
2620,4268,2441
2621,3130,3087
2622,3549,2426
2623,5074,1589
2624,4260,2145
2625,2168,1293
2626,4119,2077
2627,3081,2248
2628,3717,2048
2629,2846,2994
2630,4458,2522
2631,4361,1837
2632,2450,1829
2633,4293,2990
2634,4913,2563
2635,4433,1531
2636,2428,2518
2637,5130,1064
2638,3909,1677
2639,4421,1108
2640,4864,2407
2641,3250,2270
2642,3317,1179
2643,2840,2617
2644,2758,2730
2645,4403,987
2646,2618,1057
2647,3125,1243
2648,4392,2174
2649,3742,1534
2650,3164,2382
2651,3296,1547
2652,4122,2648
2653,2491,2916
2654,4466,1614
2655,2203,1103
2656,4408,1188
2657,3969,1956
2658,2237,2717
2659,3037,2901
2660,4994,1851
2661,4566,2806
2662,4324,2543
2663,4927,3142
2664,2255,2110
2665,3935,1684
2666,2298,1145
2667,4881,2922
2668,4976,1844
2669,3615,1903
2670,2803,1551
2671,4929,2956
2672,4573,2862
2673,5052,1316
2674,3719,2585
2675,2896,1395
2676,4736,3070
2677,4934,1826
2678,3662,2667
2679,4955,2796
2680,3674,2272
2681,3510,1746
2682,3692,1369
2683,5008,1623
2684,3676,2574
2685,4416,1023
2686,2966,1369
2687,3990,2272
2688,4493,1309
2689,3081,1762
2690,2274,2773
2691,3318,2847
2692,2962,1176
2693,4071,2501
2694,4216,2875
2695,3222,2358
2696,4507,2593
2697,2219,2528
2698,2588,2742
2699,2552,2056
2700,3013,2634
2701,2666,998
2702,3395,2738
2703,3059,1193
2704,2253,1371
2705,2508,2139
2706,5228,2311
2707,3177,2567
2708,3396,2271
2709,3099,2955
2710,4807,2708
2711,3498,2171
2712,4701,2398
2713,2555,1985
2714,3188,1909
2715,3294,3057
2716,3252,2415
2717,4154,1701
2718,2984,2696
2719,3946,1454
2720,3740,1406
2721,3135,1080
2722,2528,1017
2723,2151,2924
2724,2780,2481
2725,2090,2410
2726,3932,2132
2727,4333,2973
2728,4431,2040
2729,3443,3028
2730,4148,1632
2731,3570,2238
2732,3615,1490
2733,2858,2236
2734,4750,2678
2735,4019,2315
2736,3922,1565
2737,4985,3031
2738,2999,3133
2739,2142,1031
2740,4998,3118
2741,4236,2360
2742,3392,2601
2743,2230,2112
2744,4275,1137
2745,2728,2514
2746,5231,1440
2747,3606,1730
2748,4872,1119
2749,2911,2317
2750,3252,2262
2751,2132,1597
2752,4194,1145
2753,4270,2208
2754,3177,1950
2755,3193,1143
2756,3519,2939
2757,4610,2691
2758,2541,1792
2759,3056,1418
2760,4257,2040
2761,3089,2119
2762,5207,2139
2763,5174,2561
2764,2198,2995
2765,5030,2749
2766,3174,3077
2767,3373,1362
2768,5088,3042
2769,2334,1336
2770,2137,2690
2771,4929,1441
2772,3550,1878
2773,3636,2507
2774,4249,1787
2775,4989,1895
2776,3631,1949
2777,2467,2645
2778,3824,1792
2779,3598,2073
2780,5087,1942
2781,2321,1798
2782,4730,2780
2783,2230,2482
2784,4645,3160
2785,2239,1403
2786,3185,2764
2787,2888,2303
2788,4392,1784
2789,2626,1361
2790,2432,2695
2791,2377,1062
2792,3317,1347
2793,3439,1457
2794,2773,1873
2795,2965,1439
2796,3397,2812
2797,3271,2464
2798,5035,2621
2799,3080,1769
2800,3581,3012
2801,2698,2610
2802,4845,2378
2803,3846,2239
2804,2446,1566
2805,5027,2805
2806,5252,2441
2807,2548,1573
2808,3558,2592
2809,5266,1419
2810,4017,2364
2811,2437,1485
2812,3242,2395
2813,5264,2036
2814,4603,1786
2815,2687,2708
2816,2351,2327
2817,2704,2403
2818,2705,2351
2819,4847,2285
2820,4310,2035
2821,2334,2293
2822,2711,2387
2823,2708,3063
2824,4877,2043
2825,3752,2523
2826,4580,3056
2827,3502,2378
2828,3737,2279
2829,4517,1440
2830,3672,2948
2831,3659,2791
2832,2475,1685
2833,3591,1956
2834,3840,2583
2835,4225,2798
2836,3104,1184
2837,3136,2570
2838,4903,1600
2839,3582,2852
2840,5198,3147
2841,4050,1581
2842,3220,3147
2843,3210,2128
2844,4477,2734
2845,4527,1928
2846,5008,1257
2847,2675,1171
2848,4065,2726
2849,2104,1390
2850,5112,1826
2851,3475,1735
2852,5118,2486
2853,3798,2548
2854,4809,1990
2855,3085,3062
2856,4533,1995
2857,4591,2902
2858,4611,1417
2859,2451,1705
2860,2278,2201
2861,4862,1593
2862,3034,1987
2863,2104,2222
2864,4314,1152
2865,2394,1970
2866,2940,2618
2867,5013,1862
2868,5275,2216
2869,3840,1963
2870,3315,1712
2871,4567,2826
2872,3086,1136
2873,3316,1114
2874,5185,1827
2875,3796,1472
2876,2363,2282
2877,4427,1553
2878,4009,2137
2879,2333,1397
2880,4104,1208
2881,2589,2916
2882,3729,1653
2883,2701,2306
2884,3767,1343
2885,2916,1271
2886,4049,2992
2887,4910,2031
2888,2211,2617
2889,3538,3163
2890,2735,2352
2891,2807,1448
2892,3049,2876
2893,2258,3125
,,
2894,3985,2341
2895,4975,3128
2896,5042,1989
2897,4906,2726
2898,2306,1090
2899,2611,1868
2900,2686,1465
2901,3492,1383
2902,2363,2944
2903,4214,2258
2904,4865,2374
2905,3890,1118
2906,4272,1738
2907,3949,2109
2908,2742,2132
2909,4449,2370
2910,4150,3040
2911,2364,2424
2912,3713,2027
2913,4974,1820
2914,5051,2663
2915,2349,2857
2916,2696,2560
2917,3722,1212
2918,4875,2363
2919,3798,3010
2920,2712,1617
2921,2486,2578
2922,2411,1106
2923,4432,1401
2924,2782,1052
2925,2442,2348
2926,3463,3095
2927,5270,1541
2928,2778,2540
2929,2585,2652
2930,2470,2360
2931,3426,2597
2932,4056,1912
2933,2112,2202
2934,4117,2020
2935,4687,3147
2936,3825,2413
2937,2606,1362
2938,2701,2309
2939,3161,2897
2940,3201,2452
2941,5253,1732
2942,5074,2705
2943,2655,2421
2944,2717,2458
2945,4305,1375
2946,2106,2678
2947,2672,1858
2948,4132,1561
2949,2482,2365
2950,2577,2992
2951,2568,1890
2952,4548,2706
2953,3552,2546
2954,4689,2627
2955,4807,2332
2956,4203,1293
2957,4602,2112
2958,2384,1439
2959,2895,1811
2960,4694,1064
2961,4116,1237
2962,4753,2810
2963,3560,2699
2964,2298,2043
2965,2910,2584
2966,3177,2487
2967,2535,1114
2968,3240,1497
2969,3887,1601
2970,4017,1832
2971,2199,2580
2972,4274,2050
2973,4879,2252
2974,4322,3048
2975,4869,2676
2976,3213,2546
2977,2417,2701
2978,3705,1677
2979,4421,2864
2980,2695,2717
2981,4263,1434
2982,5226,2338
2983,2118,2162
2984,2967,1912
2985,5231,1424
2986,4666,3102
2987,4203,2603
2988,3566,1589
2989,2500,2446
2990,3725,1733
2991,3702,1234
2992,3283,1079
2993,5194,1686
2994,4455,1353
2995,4686,2839
2996,3495,2974
2997,3070,1501
2998,4748,2681
2999,4516,2709
3000,4854,1668
3001,5071,1429
3002,4060,2853
3003,2975,1123
3004,2352,1910
3005,4998,1437
3006,4517,1800
3007,3246,1782
3008,5199,2044
3009,4744,1611
3010,3577,2970
3011,4116,2864
3012,2163,2160
3013,2874,1401
3014,2718,1522
3015,5059,2494
3016,3175,1807
3017,4585,1592
3018,4390,3121
3019,2216,1328
3020,2715,1974
3021,4703,2795
3022,2454,1959
3023,4753,1240
3024,3457,1692
3025,3822,1129
3026,3082,1479
3027,4951,1684
3028,4060,2734
3029,3173,2891
3030,2499,1863
3031,4410,1720
3032,4843,2511
3033,3957,2436
3034,2845,1272
3035,3608,3022
3036,3586,2824
3037,4000,1418
3038,4360,2471
3039,4835,2334
3040,5271,2508
3041,2749,3074
3042,5042,2283
3043,3655,1177
3044,2525,1654
3045,3261,2709
3046,2483,1122
3047,2180,1364
3048,4821,1515
3049,3254,1045
3050,3774,1893
3051,5012,1714
3052,2346,3005
3053,3326,2306
3054,4216,2923
3055,2728,2816
3056,3641,1460
3057,3637,984
3058,3002,1211
3059,4771,2485
3060,5044,1238
3061,2113,1186
3062,3278,1090
3063,5224,2807
3064,5208,1077
3065,3704,1443
3066,3835,3144
3067,2842,2733
3068,4533,3111
3069,4739,2682
3070,2472,1639
3071,4357,1865
3072,5177,2826
3073,2888,2952
3074,2092,1352
3075,5126,1803
3076,3722,1279
3077,2753,2275
3078,3170,2088
3079,5010,1119
3080,3309,1660
3081,3377,2483
3082,3094,2804
3083,2587,2538
3084,4917,2769
3085,4132,1345
3086,3844,2879
3087,2368,1130
3088,3869,2146
3089,2156,1032
3090,4853,3106
3091,3181,2531
3092,4048,2332
3093,3910,1120
3094,5213,1129
3095,5177,1494
3096,2879,1111
3097,3335,1555
3098,3606,1308
3099,3366,1040
3100,2398,1394
3101,3582,1105
3102,4238,2147
3103,4261,1889
3104,2334,1827
3105,4514,1553
3106,5270,1311
3107,3564,2380
3108,3557,1476
3109,4914,1771
3110,2853,1242
3111,2428,1768
3112,4179,1359
3113,4030,2917
3114,2731,2167
3115,4221,1533
3116,4823,1490
3117,2595,1251
3118,3078,1426
3119,3763,2607
3120,4228,2509
3121,3865,2182
3122,2358,2473
3123,3323,1335
3124,4734,2078
3125,5265,3003
3126,5199,1857
3127,4508,2867
3128,2453,983
3129,3772,2057
3130,3074,2664
3131,5245,1235
3132,3631,1541
3133,3735,2172
3134,3641,2886
3135,2340,2814
3136,3950,2884
3137,2900,1570
3138,3527,2410
3139,4173,2034
3140,4924,1524
3141,3999,2386
3142,3242,2766
3143,5129,1736
3144,4259,1115
3145,2862,1962
3146,4193,3005
3147,2235,2278
3148,5188,1820
3149,3167,1014
3150,4873,2321
3151,5079,2078
3152,2690,997
3153,3613,2393
3154,4153,2722
3155,4460,1403
3156,4281,2208
3157,3146,2791
3158,2889,2237
3159,3926,2074
3160,4820,1161
3161,3918,1924
3162,2436,1212
3163,3245,1142
3164,2543,2112
3165,2716,1273
3166,2685,2685
3167,3790,1328
3168,2853,3013
3169,2204,2881
3170,2162,1959
3171,2368,2806
3172,4384,1315
3173,2690,2428
3174,4418,2471
3175,3615,2774
3176,3011,1246
3177,4124,2753
3178,3628,2894
3179,4104,1616
3180,2462,1560
3181,4604,2574
3182,2306,1584
3183,4849,1848
3184,2962,2872
3185,3566,1054
3186,3713,2078
3187,4176,1310
3188,3339,2745
3189,4803,2758
3190,3154,2249
3191,4763,1800
3192,3279,1185
3193,4021,1612
3194,3663,2200
3195,4786,2730
3196,3638,2709
3197,4028,2771
3198,2469,3127
3199,3455,2004
3200,4369,2782
3201,3312,1018
3202,2875,1292
3203,4178,2939
3204,5243,3031
3205,3829,2779
3206,4631,1012
3207,3451,2947
3208,2216,1166
3209,2281,1038
3210,2265,2989
3211,4778,1707
3212,3996,1426
,,
